,index,Pearson correlation,Gene,Slide,Method
5074,ZNHIT3,0.2654341404156747,ZNHIT3,block2,HisToGene
5075,MYO19,0.2369945385011002,MYO19,block2,HisToGene
5076,GGNBP2,0.2220103811855907,GGNBP2,block2,HisToGene
5077,ACACA,0.2166737303988627,ACACA,block2,HisToGene
5078,DDX52,0.1989286965414888,DDX52,block2,HisToGene
5079,SOCS7,0.1305888060348879,SOCS7,block2,HisToGene
5080,SRCIN1,-0.0594928308378512,SRCIN1,block2,HisToGene
5081,MLLT6,0.0602805936964081,MLLT6,block2,HisToGene
5082,PCGF2,0.1422750260478623,PCGF2,block2,HisToGene
5083,PIP4K2B,0.1935953938778672,PIP4K2B,block2,HisToGene
5084,CWC25,0.1221693663498543,CWC25,block2,HisToGene
5085,LASP1,0.1956210491282833,LASP1,block2,HisToGene
5086,LINC00672,0.112116671965696,LINC00672,block2,HisToGene
5087,MED1,0.1935597629267976,MED1,block2,HisToGene
5088,PPP1R1B,0.051598332386882,PPP1R1B,block2,HisToGene
5089,PNMT,0.0339084641480711,PNMT,block2,HisToGene
5090,CASC3,-0.1946191941197821,CASC3,block2,HisToGene
5091,CDC6,0.1964043788564198,CDC6,block2,HisToGene
5092,RARA,0.0955514054625183,RARA,block2,HisToGene
5093,TOP2A,0.2835494762180565,TOP2A,block2,HisToGene
5094,CCR7,0.0062706005415981,CCR7,block2,HisToGene
5095,KRT15,0.1046681856908859,KRT15,block2,HisToGene
5096,HSD17B1,0.1193921675967297,HSD17B1,block2,HisToGene
5097,CNTD1,0.1178284147662506,CNTD1,block2,HisToGene
5098,BECN1,0.2267050265910883,BECN1,block2,HisToGene
5099,PSME3,0.2311281160113295,PSME3,block2,HisToGene
5100,HOXB2,-0.0231182227870805,HOXB2,block2,HisToGene
5101,HOXB7,0.0925554444432625,HOXB7,block2,HisToGene
5102,UBE2Z,0.2882599811299615,UBE2Z,block2,HisToGene
5103,ZNF652,0.2112019733295979,ZNF652,block2,HisToGene
5104,SPOP,0.1958496383900236,SPOP,block2,HisToGene
5105,SLC35B1,0.2500056172571247,SLC35B1,block2,HisToGene
5106,FAM117A,0.1432352024612846,FAM117A,block2,HisToGene
5107,PDK2,0.1187857849012578,PDK2,block2,HisToGene
5108,EME1,0.1087212787430004,EME1,block2,HisToGene
5109,TOB1,0.2064884750446539,TOB1,block2,HisToGene
5110,TOM1L1,0.2230319054164811,TOM1L1,block2,HisToGene
5111,CUEDC1,0.2010609608386078,CUEDC1,block2,HisToGene
5112,VEZF1,0.2424093481087892,VEZF1,block2,HisToGene
5113,RAD51C,0.2129522153411197,RAD51C,block2,HisToGene
5114,CLTC,0.2338853575639214,CLTC,block2,HisToGene
5115,PTRH2,0.246488606046925,PTRH2,block2,HisToGene
5116,DCAF7,0.2040231814242284,DCAF7,block2,HisToGene
5117,CCDC47,0.2483190286315152,CCDC47,block2,HisToGene
5118,DDX42,0.2567375627384297,DDX42,block2,HisToGene
5119,DDX5,-0.0113767104495651,DDX5,block2,HisToGene
5120,CEP95,0.2075735147118458,CEP95,block2,HisToGene
5121,SMURF2,0.1437269255127309,SMURF2,block2,HisToGene
5122,CACNG4,0.133437052500461,CACNG4,block2,HisToGene
5123,HELZ,0.2093547515722276,HELZ,block2,HisToGene
5124,PSMD12,0.2355538559677343,PSMD12,block2,HisToGene
5125,NOL11,0.2419083582348177,NOL11,block2,HisToGene
5126,KPNA2,0.2333692651581052,KPNA2,block2,HisToGene
5127,AMZ2,0.2478882906140959,AMZ2,block2,HisToGene
5128,ARSG,0.1545268532519203,ARSG,block2,HisToGene
5129,WIPI1,0.2126471583405055,WIPI1,block2,HisToGene
5130,SOX9,0.1724588941768297,SOX9,block2,HisToGene
5131,SLC16A5,0.1484615105949719,SLC16A5,block2,HisToGene
5132,QRICH2,0.1009232201435894,QRICH2,block2,HisToGene
5133,CANT1,0.2001507488992068,CANT1,block2,HisToGene
5134,SECTM1,0.1465645237342769,SECTM1,block2,HisToGene
5135,WDR45B,0.2485420038805658,WDR45B,block2,HisToGene
5136,RAB31,0.0031214715474733,RAB31,block2,HisToGene
5137,RAB27B,0.1870031200768457,RAB27B,block2,HisToGene
5138,TXNL1,0.2827842348371974,TXNL1,block2,HisToGene
5139,SHC2,0.1244359446843835,SHC2,block2,HisToGene
5140,AMH,0.115712632085693,AMH,block2,HisToGene
5141,JSRP1,0.0694728941962163,JSRP1,block2,HisToGene
5142,TLE2,-0.0211651218405428,TLE2,block2,HisToGene
5143,CAPS,0.1570592391543859,CAPS,block2,HisToGene
5144,ANGPTL4,0.0596611582171233,ANGPTL4,block2,HisToGene
5145,DNMT1,0.1749349021268645,DNMT1,block2,HisToGene
5146,LDLR,0.2139353115665473,LDLR,block2,HisToGene
5147,CILP2,0.0017596747443457,CILP2,block2,HisToGene
5148,POP4,0.2282779880094325,POP4,block2,HisToGene
5149,CCNE1,0.024438640662018,CCNE1,block2,HisToGene
5150,PDCD5,0.3153171541670753,PDCD5,block2,HisToGene
5151,FXYD3,0.1668963185045732,FXYD3,block2,HisToGene
5152,SYNE4,0.1819974086040869,SYNE4,block2,HisToGene
5153,ZNF146,0.2640604210488245,ZNF146,block2,HisToGene
5154,SIPA1L3,0.2990123071207444,SIPA1L3,block2,HisToGene
5155,MAP4K1,0.0348427083258573,MAP4K1,block2,HisToGene
5156,GMFG,0.0486147330694927,GMFG,block2,HisToGene
5157,ZFP36,0.0087824033045169,ZFP36,block2,HisToGene
5158,LYPD3,0.1530355053464089,LYPD3,block2,HisToGene
5159,BCAM,0.1184526057068014,BCAM,block2,HisToGene
5160,FOSB,0.0424541435137655,FOSB,block2,HisToGene
5161,BCL2L12,0.1681979932363883,BCL2L12,block2,HisToGene
5162,ZNF480,0.1517810032612629,ZNF480,block2,HisToGene
5163,SH3YL1,0.2270899846997355,SH3YL1,block2,HisToGene
5164,RSAD2,-0.0758145698872407,RSAD2,block2,HisToGene
5165,ID2,0.2175453393044333,ID2,block2,HisToGene
5166,ASAP2,0.174204181691447,ASAP2,block2,HisToGene
5167,YWHAQ,0.2220190053585767,YWHAQ,block2,HisToGene
5168,RRM2,0.2789167843587174,RRM2,block2,HisToGene
5169,ODC1,-0.0088169014345653,ODC1,block2,HisToGene
5170,TRIB2,0.2530754537433064,TRIB2,block2,HisToGene
5171,DDX1,0.2191510114637541,DDX1,block2,HisToGene
5172,SMC6,0.1267832933380019,SMC6,block2,HisToGene
5173,EIF2AK2,0.0182326758441685,EIF2AK2,block2,HisToGene
5174,CEBPZ,0.0653349667567455,CEBPZ,block2,HisToGene
5175,HNRNPLL,-0.1098558320214846,HNRNPLL,block2,HisToGene
5176,SRSF7,0.264603547763902,SRSF7,block2,HisToGene
5177,PKDCC,-0.0122604163308399,PKDCC,block2,HisToGene
5178,EPAS1,0.0508288738582987,EPAS1,block2,HisToGene
5179,EPCAM,0.2680082415550573,EPCAM,block2,HisToGene
5180,MSH2,0.1543872862631591,MSH2,block2,HisToGene
5181,MTIF2,0.1885666436198835,MTIF2,block2,HisToGene
5182,COMMD1,0.2219806958675137,COMMD1,block2,HisToGene
5183,VPS54,0.1021181562388296,VPS54,block2,HisToGene
5184,ANTXR1,0.02026405295019,ANTXR1,block2,HisToGene
5185,SNRPG,0.2682633330066026,SNRPG,block2,HisToGene
5186,MPHOSPH10,0.1433081421592589,MPHOSPH10,block2,HisToGene
5187,ZNF638,0.1927815880137841,ZNF638,block2,HisToGene
5188,BOLA3,0.280488794643338,BOLA3,block2,HisToGene
5189,COA5,0.2607246702592795,COA5,block2,HisToGene
5190,UNC50,0.1904521141040751,UNC50,block2,HisToGene
5191,MGAT4A,0.0399947470892643,MGAT4A,block2,HisToGene
5192,EIF5B,0.1302299557593977,EIF5B,block2,HisToGene
5193,REV1,0.1151933298822154,REV1,block2,HisToGene
5194,FHL2,0.1212007659047823,FHL2,block2,HisToGene
5195,GCC2,0.0978275325702,GCC2,block2,HisToGene
5196,LIMS1,0.0433663425934288,LIMS1,block2,HisToGene
5197,RANBP2,0.1749998737931642,RANBP2,block2,HisToGene
5198,SOWAHC,0.0941636011558938,SOWAHC,block2,HisToGene
5199,IL1RN,-0.0216394132522979,IL1RN,block2,HisToGene
5200,NIFK,0.2184438962043299,NIFK,block2,HisToGene
5201,IWS1,0.0625362403272942,IWS1,block2,HisToGene
5202,HS6ST1,0.1689280168712753,HS6ST1,block2,HisToGene
5203,CXCR4,-0.0196961675723353,CXCR4,block2,HisToGene
5204,KYNU,-0.0025002793284862,KYNU,block2,HisToGene
5205,TANC1,0.084602367439087,TANC1,block2,HisToGene
5206,ITGB6,0.0043210916530603,ITGB6,block2,HisToGene
5207,FAP,0.0648933998094361,FAP,block2,HisToGene
5208,ITGA6,0.0114115486899992,ITGA6,block2,HisToGene
5209,COL3A1,0.1573020466879888,COL3A1,block2,HisToGene
5210,COL5A2,0.0151248803572034,COL5A2,block2,HisToGene
5211,WDR75,0.1229217426196211,WDR75,block2,HisToGene
5212,SLC40A1,0.0143973704141624,SLC40A1,block2,HisToGene
5213,ASNSD1,-0.0160158755998994,ASNSD1,block2,HisToGene
5214,ORMDL1,0.1378368933386226,ORMDL1,block2,HisToGene
5215,PMS1,0.107764644001142,PMS1,block2,HisToGene
5216,STAT1,0.1454037671887318,STAT1,block2,HisToGene
5217,SPATS2L,-0.0209323945901319,SPATS2L,block2,HisToGene
5218,TMEM237,0.0957541901170556,TMEM237,block2,HisToGene
5219,FASTKD2,0.1830934147333088,FASTKD2,block2,HisToGene
5220,FN1,0.145893019679971,FN1,block2,HisToGene
5221,SP110,-0.0218759277324378,SP110,block2,HisToGene
5222,EFHD1,0.2655377860383336,EFHD1,block2,HisToGene
5223,GPCPD1,-0.0664169226590145,GPCPD1,block2,HisToGene
5224,NAA20,0.2962526839023499,NAA20,block2,HisToGene
5225,SAMHD1,0.0940140421760396,SAMHD1,block2,HisToGene
5226,SLPI,-0.0156160613212735,SLPI,block2,HisToGene
5227,SLC2A10,0.2769798392619098,SLC2A10,block2,HisToGene
5228,SULF2,-0.0021761626460258,SULF2,block2,HisToGene
5229,PREX1,0.1632204209857674,PREX1,block2,HisToGene
5230,ZNFX1,-0.0532980153646024,ZNFX1,block2,HisToGene
5231,PFDN4,0.2631112676559511,PFDN4,block2,HisToGene
5232,BMP7,0.0104097613686026,BMP7,block2,HisToGene
5233,LAMA5,0.1291162035991026,LAMA5,block2,HisToGene
5234,EEF1A2,0.0946831788121379,EEF1A2,block2,HisToGene
5235,HELZ2,0.016027992265325,HELZ2,block2,HisToGene
5236,STMN3,-0.0162052531800026,STMN3,block2,HisToGene
5237,CXADR,0.1108964001183646,CXADR,block2,HisToGene
5238,ADAMTS1,0.0600123475447644,ADAMTS1,block2,HisToGene
5239,CCT8,0.291126533624677,CCT8,block2,HisToGene
5240,MIS18A,0.1583062815480809,MIS18A,block2,HisToGene
5241,MX1,0.0066499921964158,MX1,block2,HisToGene
5242,TFF3,-0.1753949515289602,TFF3,block2,HisToGene
5243,TRPM2,0.0841673617667898,TRPM2,block2,HisToGene
5244,SUMO3,-0.0243173160334708,SUMO3,block2,HisToGene
5245,PTTG1IP,0.1906208923549248,PTTG1IP,block2,HisToGene
5246,FAM207A,0.1214649221798255,FAM207A,block2,HisToGene
5247,SPATC1L,0.1224726444073775,SPATC1L,block2,HisToGene
5248,TBX1,0.1020017176182829,TBX1,block2,HisToGene
5249,IGLC7,-0.0014540645191183,IGLC7,block2,HisToGene
5250,MMP11,0.1442399142126423,MMP11,block2,HisToGene
5251,CHEK2,0.1301429686689202,CHEK2,block2,HisToGene
5252,XBP1,0.0033112507384106,XBP1,block2,HisToGene
5253,SEC14L2,0.0889767751383622,SEC14L2,block2,HisToGene
5254,APOL6,0.1355488242283141,APOL6,block2,HisToGene
5255,APOL3,0.1727570047635232,APOL3,block2,HisToGene
5256,APOL1,0.1058317590990753,APOL1,block2,HisToGene
5257,C1QTNF6,0.0243257953985897,C1QTNF6,block2,HisToGene
5258,ADSL,0.1749434483807866,ADSL,block2,HisToGene
5259,RBX1,0.2382064245485613,RBX1,block2,HisToGene
5260,LSM3,0.3188484906914913,LSM3,block2,HisToGene
5261,TOP2B,0.256423767914013,TOP2B,block2,HisToGene
5262,EXOSC7,0.2696799659294408,EXOSC7,block2,HisToGene
5263,LTF,0.0033274490631462,LTF,block2,HisToGene
5264,GNL3,0.3103102289595862,GNL3,block2,HisToGene
5265,PDHB,0.2593585291119427,PDHB,block2,HisToGene
5266,THOC7,0.2935844008440543,THOC7,block2,HisToGene
5267,PSMD6,0.2738727609772148,PSMD6,block2,HisToGene
5268,COL8A1,0.0473947492336227,COL8A1,block2,HisToGene
5269,CMSS1,0.1986456154443636,CMSS1,block2,HisToGene
5270,NIT2,0.2697685541396435,NIT2,block2,HisToGene
5271,ATG3,0.181550276018494,ATG3,block2,HisToGene
5272,COX17,0.368226857459549,COX17,block2,HisToGene
5273,FSTL1,0.1319372060799161,FSTL1,block2,HisToGene
5274,DTX3L,0.2317557254378336,DTX3L,block2,HisToGene
5275,PARP14,0.1527378225439412,PARP14,block2,HisToGene
5276,PDIA5,-0.0494127273287136,PDIA5,block2,HisToGene
5277,CHCHD6,0.1682623483299828,CHCHD6,block2,HisToGene
5278,PLSCR1,-0.1451897291165495,PLSCR1,block2,HisToGene
5279,HPS3,0.1737837087891564,HPS3,block2,HisToGene
5280,CP,0.013645883330834,CP,block2,HisToGene
5281,PFN2,0.2532748159331335,PFN2,block2,HisToGene
5282,SIAH2,0.2009913499376101,SIAH2,block2,HisToGene
5283,RARRES1,0.0235117412610082,RARRES1,block2,HisToGene
5284,TRIM59,0.1094048116150197,TRIM59,block2,HisToGene
5285,SPTSSB,0.062930604090691,SPTSSB,block2,HisToGene
5286,TNFSF10,0.0812334663522793,TNFSF10,block2,HisToGene
5287,ECT2,0.2544821759569621,ECT2,block2,HisToGene
5288,DNAJC19,0.2531590850736058,DNAJC19,block2,HisToGene
5289,MCCC1,0.132159999209858,MCCC1,block2,HisToGene
5290,MAGEF1,0.2906334308632229,MAGEF1,block2,HisToGene
5291,RFC4,0.2253404855501203,RFC4,block2,HisToGene
5292,APOD,0.1092565166495847,APOD,block2,HisToGene
5293,QDPR,0.245019449015249,QDPR,block2,HisToGene
5294,LAP3,0.0655441141061553,LAP3,block2,HisToGene
5295,UGDH,0.2501653367095259,UGDH,block2,HisToGene
5296,SMIM14,0.2789852285450647,SMIM14,block2,HisToGene
5297,JCHAIN,0.1624047683478008,JCHAIN,block2,HisToGene
5298,CXCL9,0.1117634008350593,CXCL9,block2,HisToGene
5299,CXCL10,0.1135020604081837,CXCL10,block2,HisToGene
5300,CXCL13,0.0773402674405392,CXCL13,block2,HisToGene
5301,SPP1,-0.046309514079104,SPP1,block2,HisToGene
5302,PPP3CA,0.1481212289965144,PPP3CA,block2,HisToGene
5303,PPA2,0.2352663654406709,PPA2,block2,HisToGene
5304,NPNT,0.241453022761694,NPNT,block2,HisToGene
5305,EXOSC9,0.1931521913855824,EXOSC9,block2,HisToGene
5306,NDUFC1,0.3072619160871764,NDUFC1,block2,HisToGene
5307,ELMOD2,0.2146087265598615,ELMOD2,block2,HisToGene
5308,TBC1D9,0.1493896350820833,TBC1D9,block2,HisToGene
5309,FBXW7,-0.0417845288869413,FBXW7,block2,HisToGene
5310,PLEKHG4B,0.0958354867247445,PLEKHG4B,block2,HisToGene
5311,CMBL,0.2547257151851974,CMBL,block2,HisToGene
5312,ZNF622,0.2003947765405138,ZNF622,block2,HisToGene
5313,DROSHA,0.2009172398274816,DROSHA,block2,HisToGene
5314,BRIX1,0.2702936257077623,BRIX1,block2,HisToGene
5315,DNAJC21,0.211827750086401,DNAJC21,block2,HisToGene
5316,NUP155,0.2163331432126484,NUP155,block2,HisToGene
5317,IL6ST,0.1449650235639218,IL6ST,block2,HisToGene
5318,CCNB1,0.2567352344170162,CCNB1,block2,HisToGene
5319,NSA2,0.2936898737351868,NSA2,block2,HisToGene
5320,ZFYVE16,0.1330043178421752,ZFYVE16,block2,HisToGene
5321,CCNH,0.1798728576116658,CCNH,block2,HisToGene
5322,NR2F1,0.1133649202034134,NR2F1,block2,HisToGene
5323,HSD17B4,0.2419463806218285,HSD17B4,block2,HisToGene
5324,LMNB1,0.2299678055924292,LMNB1,block2,HisToGene
5325,GDF9,0.0711542943787958,GDF9,block2,HisToGene
5326,CXCL14,0.1080469030365675,CXCL14,block2,HisToGene
5327,CXXC5,0.2613670725048824,CXXC5,block2,HisToGene
5328,PTTG1,0.2745363641313329,PTTG1,block2,HisToGene
5329,STC2,0.2058254701190686,STC2,block2,HisToGene
5330,FGFR4,0.1000950340187872,FGFR4,block2,HisToGene
5331,SCGB3A1,-0.0039228429567764,SCGB3A1,block2,HisToGene
5332,PSMG4,0.2431372437643018,PSMG4,block2,HisToGene
5333,ECI2,0.2072957920959725,ECI2,block2,HisToGene
5334,MCUR1,0.2671344222998796,MCUR1,block2,HisToGene
5335,HIST1H2BD,0.2725260806464287,HIST1H2BD,block2,HisToGene
5336,HLA-F,0.0306499388387874,HLA-F,block2,HisToGene
5337,ZNRD1,0.1989322627539425,ZNRD1,block2,HisToGene
5338,HSPA1A,0.2541854652749383,HSPA1A,block2,HisToGene
5339,HLA-DRB5,-0.1035755374067185,HLA-DRB5,block2,HisToGene
5340,HLA-DQA1,-0.0124014744750589,HLA-DQA1,block2,HisToGene
5341,TAP1,0.0703646618430729,TAP1,block2,HisToGene
5342,PSMB9,0.1280110180445651,PSMB9,block2,HisToGene
5343,HLA-DPA1,0.0821414365893628,HLA-DPA1,block2,HisToGene
5344,VPS52,0.2289731983252461,VPS52,block2,HisToGene
5345,MDFI,0.0462375848848371,MDFI,block2,HisToGene
5346,PTK7,0.0511412726218438,PTK7,block2,HisToGene
5347,TFAP2B,0.0261167949938871,TFAP2B,block2,HisToGene
5348,COL12A1,0.042572247420342,COL12A1,block2,HisToGene
5349,MYO6,0.266752303778402,MYO6,block2,HisToGene
5350,SYNCRIP,0.2155496248784462,SYNCRIP,block2,HisToGene
5351,RARS2,0.1490340511886346,RARS2,block2,HisToGene
5352,CD24,0.2001968943014298,CD24,block2,HisToGene
5353,GTF3C6,0.1732899914647713,GTF3C6,block2,HisToGene
5354,HDAC2,0.2375490129821879,HDAC2,block2,HisToGene
5355,COL10A1,0.06199485170357,COL10A1,block2,HisToGene
5356,MAN1A1,-0.0045017830350007,MAN1A1,block2,HisToGene
5357,HSF2,0.0917614216645701,HSF2,block2,HisToGene
5358,SERINC1,0.1795765959714693,SERINC1,block2,HisToGene
5359,SMPDL3A,0.0667617386792104,SMPDL3A,block2,HisToGene
5360,HDDC2,0.2333066120445483,HDDC2,block2,HisToGene
5361,CENPW,0.209869117990474,CENPW,block2,HisToGene
5362,PTPRK,0.140892060764764,PTPRK,block2,HisToGene
5363,MED23,0.170866675580675,MED23,block2,HisToGene
5364,ENPP1,0.1674984056661234,ENPP1,block2,HisToGene
5365,STX7,-0.0942455240794412,STX7,block2,HisToGene
5366,SLC18B1,0.0449839031386941,SLC18B1,block2,HisToGene
5367,MAP7,0.1955855628011662,MAP7,block2,HisToGene
5368,ARFGEF3,0.2110530580306986,ARFGEF3,block2,HisToGene
5369,HEBP2,0.2984638465784581,HEBP2,block2,HisToGene
5370,REPS1,0.1227850636889564,REPS1,block2,HisToGene
5371,HECA,-0.0995386931726341,HECA,block2,HisToGene
5372,CITED2,0.1860890803180505,CITED2,block2,HisToGene
5373,VTA1,0.1971778343633384,VTA1,block2,HisToGene
5374,ADGRG6,0.0621126545588485,ADGRG6,block2,HisToGene
5375,HIVEP2,0.1038882198412938,HIVEP2,block2,HisToGene
5376,AIG1,0.2131752493170981,AIG1,block2,HisToGene
5377,PEX3,0.1551439621157522,PEX3,block2,HisToGene
5378,FUCA2,0.2042164128437614,FUCA2,block2,HisToGene
5379,LTV1,0.1881007916669383,LTV1,block2,HisToGene
5380,SF3B5,0.2030193637458007,SF3B5,block2,HisToGene
5381,SASH1,0.0910335718678421,SASH1,block2,HisToGene
5382,MTHFD1L,0.1343723855797727,MTHFD1L,block2,HisToGene
5383,FNDC1,0.0058011202044579,FNDC1,block2,HisToGene
5384,PDCD2,0.2245919279879689,PDCD2,block2,HisToGene
5385,LFNG,0.1231356198975928,LFNG,block2,HisToGene
5386,GLCCI1,0.1205859922045981,GLCCI1,block2,HisToGene
5387,PHF14,0.1701213416707188,PHF14,block2,HisToGene
5388,TSPAN13,0.3342662770803422,TSPAN13,block2,HisToGene
5389,AGR2,0.2243453169310337,AGR2,block2,HisToGene
5390,GPNMB,0.1135144009458336,GPNMB,block2,HisToGene
5391,TRIL,0.0936956523215964,TRIL,block2,HisToGene
5392,SFRP4,0.1995396480754738,SFRP4,block2,HisToGene
5393,H2AFV,0.2990407867023084,H2AFV,block2,HisToGene
5394,UPP1,0.05259599317035,UPP1,block2,HisToGene
5395,BAZ1B,0.1032101723632596,BAZ1B,block2,HisToGene
5396,CD36,0.0100565439770053,CD36,block2,HisToGene
5397,SEMA3C,0.1863259375291061,SEMA3C,block2,HisToGene
5398,COL1A2,0.3064024268935218,COL1A2,block2,HisToGene
5399,TRIP6,-0.0308815071431886,TRIP6,block2,HisToGene
5400,ACHE,0.0016266497542221,ACHE,block2,HisToGene
5401,SERPINE1,0.0702293203664807,SERPINE1,block2,HisToGene
5402,NUP205,0.1069098955020783,NUP205,block2,HisToGene
5403,PARP12,0.1794122005536387,PARP12,block2,HisToGene
5404,SSBP1,0.2428129865000504,SSBP1,block2,HisToGene
5405,TRBC2,0.1398778941280327,TRBC2,block2,HisToGene
5406,PIP,0.1603717853133377,PIP,block2,HisToGene
5407,CNTNAP2,0.1135028572636567,CNTNAP2,block2,HisToGene
5408,EZH2,0.2017143418411932,EZH2,block2,HisToGene
5409,NUB1,0.1795799112933466,NUB1,block2,HisToGene
5410,PCM1,0.1471665380673883,PCM1,block2,HisToGene
5411,KIF13B,0.1374546954935233,KIF13B,block2,HisToGene
5412,ERLIN2,0.1217204907958887,ERLIN2,block2,HisToGene
5413,BRF2,0.1848843440476159,BRF2,block2,HisToGene
5414,ADGRA2,0.0874110691132911,ADGRA2,block2,HisToGene
5415,RAB11FIP1,0.056407634532312,RAB11FIP1,block2,HisToGene
5416,EIF4EBP1,0.1464869996910056,EIF4EBP1,block2,HisToGene
5417,ASH2L,0.1763809654671585,ASH2L,block2,HisToGene
5418,LSM1,0.2338557041634142,LSM1,block2,HisToGene
5419,PLPP5,0.2377967809886393,PLPP5,block2,HisToGene
5420,DDHD2,0.2197491459100782,DDHD2,block2,HisToGene
5421,FGFR1,0.2211135858430034,FGFR1,block2,HisToGene
5422,TM2D2,0.181174590547684,TM2D2,block2,HisToGene
5423,HOOK3,0.0049954562549084,HOOK3,block2,HisToGene
5424,CEBPD,-0.1439221251410309,CEBPD,block2,HisToGene
5425,ATP6V1H,0.2566059492453453,ATP6V1H,block2,HisToGene
5426,GGH,0.2287432923940752,GGH,block2,HisToGene
5427,RDH10,-0.087451805100727,RDH10,block2,HisToGene
5428,E2F5,0.1755959243545068,E2F5,block2,HisToGene
5429,WWP1,0.20017123155908,WWP1,block2,HisToGene
5430,RMDN1,0.2341968203452729,RMDN1,block2,HisToGene
5431,CPNE3,0.2475882100897428,CPNE3,block2,HisToGene
5432,INTS8,0.3042906142883581,INTS8,block2,HisToGene
5433,TSPYL5,0.2428044698009118,TSPYL5,block2,HisToGene
5434,EIF3E,0.238743979453645,EIF3E,block2,HisToGene
5435,ENY2,0.2894385689028912,ENY2,block2,HisToGene
5436,TRPS1,0.1971302695912419,TRPS1,block2,HisToGene
5437,RAD21,0.2950181903288695,RAD21,block2,HisToGene
5438,ATAD2,0.2716035187460129,ATAD2,block2,HisToGene
5439,FBXO32,0.2030726813679839,FBXO32,block2,HisToGene
5440,TATDN1,0.2276369010603339,TATDN1,block2,HisToGene
5441,NSMCE2,0.2493535107646346,NSMCE2,block2,HisToGene
5442,ASAP1,0.1606650678497646,ASAP1,block2,HisToGene
5443,NDRG1,0.1921335979713989,NDRG1,block2,HisToGene
5444,PSCA,0.1146651421637004,PSCA,block2,HisToGene
5445,GLI4,0.1744721625932626,GLI4,block2,HisToGene
5446,TOP1MT,0.1574020049104434,TOP1MT,block2,HisToGene
5447,EPPK1,0.0087822179412962,EPPK1,block2,HisToGene
5448,OPLAH,0.1310135754352625,OPLAH,block2,HisToGene
5449,SLC39A4,0.2131088850995444,SLC39A4,block2,HisToGene
5450,LRRC24,0.0389127165297746,LRRC24,block2,HisToGene
5451,VLDLR,-0.0060881475513298,VLDLR,block2,HisToGene
5452,PLGRKT,0.2263686243512415,PLGRKT,block2,HisToGene
5453,NDUFB6,0.2877161654838091,NDUFB6,block2,HisToGene
5454,CCL19,0.1470419658583378,CCL19,block2,HisToGene
5455,CCL21,0.2319657110230338,CCL21,block2,HisToGene
5456,DCAF10,0.1582783870885305,DCAF10,block2,HisToGene
5457,GCNT1,0.0963552174010239,GCNT1,block2,HisToGene
5458,TLE1,0.1954445620779128,TLE1,block2,HisToGene
5459,SPIN1,0.153879528656771,SPIN1,block2,HisToGene
5460,ASPN,0.0313813546100488,ASPN,block2,HisToGene
5461,WNK2,0.1282092799628259,WNK2,block2,HisToGene
5462,FBP1,0.2165905105695839,FBP1,block2,HisToGene
5463,TGFBR1,0.1739397926613141,TGFBR1,block2,HisToGene
5464,ERP44,0.0904571107732643,ERP44,block2,HisToGene
5465,TEX10,0.1613294936890897,TEX10,block2,HisToGene
5466,TNC,0.0057095446090027,TNC,block2,HisToGene
5467,PSMD5,0.2202359859707351,PSMD5,block2,HisToGene
5468,PHF19,0.0508869909697787,PHF19,block2,HisToGene
5469,STOM,0.1670054105230541,STOM,block2,HisToGene
5470,PRRX2,0.0942160100146768,PRRX2,block2,HisToGene
5471,NUP214,0.1603913999935483,NUP214,block2,HisToGene
5472,PTGDS,0.0446238244380319,PTGDS,block2,HisToGene
5473,OFD1,0.199306141549258,OFD1,block2,HisToGene
5474,SMS,0.2829667675341066,SMS,block2,HisToGene
5475,CYBB,0.0247067458185262,CYBB,block2,HisToGene
5476,ITM2A,0.0815447508592705,ITM2A,block2,HisToGene
5477,SH3BGRL,0.1035928326760931,SH3BGRL,block2,HisToGene
5478,BEX3,0.252845410240875,BEX3,block2,HisToGene
5479,PHF6,0.2050465886599866,PHF6,block2,HisToGene
5480,ISG15,0.2089353340666989,ISG15,FFPE,HisToGene
5481,PLA2G2D,0.092103340866045,PLA2G2D,FFPE,HisToGene
5482,CAMK2N1,0.3390021389777998,CAMK2N1,FFPE,HisToGene
5483,USP48,0.1475729923965763,USP48,FFPE,HisToGene
5484,TCEA3,0.3095592260531783,TCEA3,FFPE,HisToGene
5485,PNRC2,0.2574650845370081,PNRC2,FFPE,HisToGene
5486,LDLRAP1,0.219417650456997,LDLRAP1,FFPE,HisToGene
5487,IFI6,0.1804166328685337,IFI6,FFPE,HisToGene
5488,PSMB2,0.2708152432530768,PSMB2,FFPE,HisToGene
5489,GNL2,0.2260591702925689,GNL2,FFPE,HisToGene
5490,SF3A3,0.1398651240652399,SF3A3,FFPE,HisToGene
